,Unnamed: 0,name,nickname,wins,losses,draws,height,weight,reach,stance,dob,sig_str_pm,str_acc,strikes_abs_pm,sig_str_def,td_avg,td_acc,td_def,sub_avg,total_fights,birth_year,birth_month,birth_day
2348,2348,Pauline Macias,PITA,4,1,0,59.0,115.0,64.0,Southpaw,1988-06-27,0.8,29.0,4.6,42.0,2.0,18.0,0.0,0.0,5,1988,6,27
2349,2349,Reza Madadi,Mad Dog,14,6,0,66.0,155.0,73.0,Orthodox,1978-06-20,2.51,46.0,3.31,66.0,3.17,33.0,89.0,0.5,20,1978,6,20
2350,2350,Don Madge,Magic Man,9,3,1,66.0,155.0,72.0,Southpaw,1990-11-12,2.08,52.0,0.74,67.0,2.22,25.0,80.0,0.7,13,1990,11,12
2351,2351,Ryan Madigan,,5,3,0,66.0,170.0,71.55608591885442,Orthodox,1986-10-07,0.0,0.0,3.35,47.0,0.0,0.0,0.0,0.0,8,1986,10,7
2352,2352,Victor Madrigal,Periquito,15,5,0,62.0,135.0,71.0,Orthodox,1990-08-16,2.31,38.0,9.56,50.0,0.0,0.0,0.0,0.0,20,1990,8,16
2353,2353,Jon Madsen,,8,2,0,66.0,240.0,72.0,Orthodox,1980-02-12,2.46,41.0,1.18,81.0,1.32,71.0,70.0,0.0,10,1980,2,12
2354,2354,Mark Madsen,The Olympian,12,2,0,63.0,155.0,72.0,Orthodox,1984-09-23,3.56,49.0,3.97,52.0,2.86,66.0,62.0,0.0,14,1984,9,23
2355,2355,Yoshiro Maeda,,35,16,5,62.0,139.0,68.0,Southpaw,1981-10-31,2.36,33.0,2.55,63.0,2.93,51.0,50.0,0.7,56,1981,10,31
2356,2356,Leonardo Mafra,Macarrao,13,4,0,65.0,155.0,70.0,Orthodox,1989-04-25,4.55,48.0,4.38,43.0,2.12,83.0,69.0,0.4,17,1989,4,25
2357,2357,Vinny Magalhaes,Pezao,14,9,1,69.0,205.0,75.0,Orthodox,1984-07-02,2.14,24.0,3.97,68.0,1.55,44.0,66.0,0.8,24,1984,7,2
2358,2358,Vinicius Magalhaes,Draculinho,2,1,0,64.77079303675049,145.0,71.55608591885442,,1971-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1971,7,30
2359,2359,Caio Magalhaes,Hellboy,10,3,0,67.0,185.0,73.0,Orthodox,1987-12-14,2.27,40.0,2.78,56.0,1.05,15.0,58.0,1.6,13,1987,12,14
2360,2360,Bernardo Magalhaes,Trekko,13,4,0,64.0,155.0,71.55608591885442,Orthodox,1981-04-08,1.8,27.0,3.37,68.0,0.0,0.0,0.0,0.5,17,1981,4,8
2361,2361,Eric Magana,,1,1,0,64.77079303675049,170.0258818140174,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1986,10,7
2362,2362,Brandon Magana,,6,2,0,64.77079303675049,170.0,71.55608591885442,Orthodox,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1986,10,7
2363,2363,Angela Magana,Your Majesty,11,9,0,56.0,115.0,65.0,Orthodox,1983-08-02,1.53,28.0,4.92,42.0,0.4,25.0,28.0,0.4,20,1983,8,2
2364,2364,Neil Magny,The Haitian Sensation,31,15,0,69.0,170.0,80.0,Orthodox,1987-08-03,3.4,46.0,2.44,51.0,2.17,39.0,55.0,0.3,46,1987,8,3
2365,2365,Raimond Magomedaliev,,10,2,0,67.0,170.0,75.0,Orthodox,1990-06-10,4.07,41.0,4.75,41.0,0.0,0.0,0.0,0.0,12,1990,6,10
2366,2366,Ibragim Magomedov,,22,8,1,66.0,250.0,71.55608591885442,Orthodox,1975-06-08,0.26,4.0,3.86,42.0,0.0,0.0,0.0,0.0,31,1975,6,8
2367,2367,Rashid Magomedov,Highlander,20,2,0,64.0,155.0,70.0,Orthodox,1984-11-29,4.4,49.0,3.05,54.0,0.67,57.0,89.0,0.2,22,1984,11,29
2368,2368,Ruslan Magomedov,Leopard,14,1,0,69.0,242.0,78.0,Orthodox,1986-11-26,4.02,47.0,1.47,66.0,0.33,100.0,88.0,0.0,15,1986,11,26
2369,2369,Abus Magomedov,,28,7,1,68.0,185.0,78.0,Orthodox,1990-09-02,3.07,49.0,3.43,55.0,2.61,59.0,100.0,0.4,36,1990,9,2
2370,2370,Shara Magomedov,Bullet,16,1,0,68.0,185.0,73.0,Orthodox,1994-05-16,5.93,62.0,3.85,43.0,0.0,0.0,71.0,0.0,17,1994,5,16
2371,2371,Murtazali Magomedov,The Highlight,10,0,0,64.0,145.0,70.0,Orthodox,1999-08-26,5.57,40.0,1.86,84.0,0.0,0.0,0.0,0.0,10,1999,8,26
2372,2372,Zabit Magomedsharipov,,18,1,0,67.0,145.0,73.0,Orthodox,1991-03-01,4.89,48.0,3.0,64.0,5.22,56.0,77.0,0.8,19,1991,3,1
2373,2373,John Maguire,The One,24,9,0,64.0,155.0,69.0,Southpaw,1983-05-19,1.41,41.0,2.44,65.0,2.8,46.0,77.0,1.1,33,1983,5,19
2374,2374,Lolohea Mahe,,10,4,1,64.77079303675049,170.0258818140174,71.55608591885442,,1986-10-07,1.71,29.0,6.92,40.0,2.44,40.0,0.0,0.0,15,1986,10,7
2375,2375,Michelle Maher,,1,2,0,64.77079303675049,145.0,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1986,10,7
2376,2376,Maheshate,,10,5,0,66.0,155.0,71.0,Orthodox,1999-12-01,3.96,31.0,5.96,51.0,0.0,0.0,47.0,0.0,15,1999,12,1
2377,2377,Bill Mahood,The Butcher,20,7,1,69.0,200.0,71.55608591885442,Orthodox,1967-02-01,1.54,85.0,3.59,17.0,0.0,0.0,0.0,3.9,28,1967,2,1
2378,2378,Klayton Mai,,8,3,0,64.0,125.0,71.55608591885442,,1986-11-30,1.53,42.0,1.02,63.0,3.83,100.0,0.0,7.7,11,1986,11,30
2379,2379,Demian Maia,,28,11,0,67.0,170.0,72.0,Southpaw,1977-11-06,1.8,43.0,2.07,63.0,2.49,24.0,61.0,1.0,39,1977,11,6
2380,2380,Jennifer Maia,,21,10,1,59.0,125.0,64.0,Orthodox,1988-10-06,4.35,38.0,4.52,55.0,0.42,27.0,58.0,0.1,32,1988,10,6
2381,2381,Nayara Maia,Capita,7,1,1,60.0,125.0,66.0,Orthodox,1990-07-25,0.6,36.0,3.33,43.0,1.0,33.0,0.0,1.0,9,1990,7,25
2382,2382,Roshan Mainam,The Indian Notorious,6,3,0,64.77079303675049,135.0,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1986,10,7
2383,2383,Levan Makashvili,The Hornet,15,2,1,63.0,145.0,68.0,Orthodox,1989-01-07,2.87,54.0,2.07,61.0,3.67,42.0,85.0,0.0,18,1989,1,7
2384,2384,John Makdessi,The Bull,18,9,0,63.0,155.0,68.0,Orthodox,1985-05-03,5.52,49.0,4.15,68.0,0.0,0.0,86.0,0.0,27,1985,5,3
2385,2385,Islam Makhachev,,28,1,0,65.0,170.0,70.0,Southpaw,1991-10-27,2.45,58.0,1.45,61.0,3.1,56.0,91.0,1.0,29,1991,10,27
2386,2386,Aliev Makhmud,,0,1,0,61.0,195.0,71.55608591885442,Southpaw,1970-02-13,1.12,30.0,2.24,36.0,2.1,50.0,0.0,0.0,1,1970,2,13
2387,2387,Zach Makovsky,Fun Size,20,8,0,59.0,125.0,64.0,Southpaw,1983-04-19,1.94,43.0,2.24,62.0,3.71,30.0,56.0,0.3,28,1983,4,19
2388,2388,Azat Maksum,Qazaq,15,3,0,62.0,125.0,70.0,Southpaw,1995-02-02,2.75,27.0,4.25,52.0,3.5,31.0,85.0,0.2,18,1995,2,2
2389,2389,Jeremy Malaterre,,4,2,0,66.0,155.0,71.55608591885442,,1987-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1987,3,5
2390,2390,Fabio Maldonado,Caipira de Aco,23,11,0,67.0,205.0,75.0,Orthodox,1980-03-17,5.29,58.0,4.31,53.0,0.44,57.0,61.0,0.6,34,1980,3,17
2391,2391,Marvin Maldonado,The Bulldog,2,4,1,61.0,135.0,71.55608591885442,,1986-10-07,0.87,56.0,3.47,43.0,0.0,0.0,20.0,0.0,7,1986,10,7
2392,2392,Bea Malecki,,4,1,0,64.0,135.0,74.0,Orthodox,1991-08-23,6.84,46.0,6.96,62.0,0.0,0.0,78.0,1.1,5,1991,8,23
2393,2393,Nazareno Malegarie,El Tigre,28,4,0,63.0,155.0,71.55608591885442,,1986-05-16,3.87,34.0,3.27,69.0,1.0,33.0,0.0,0.0,32,1986,5,16
2394,2394,Carl Malenko,,6,4,0,66.0,200.0,71.55608591885442,Orthodox,1970-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1970,1,25
2395,2395,Jacob Malkoun,Mamba,9,3,0,64.0,185.0,73.0,Orthodox,1995-08-26,4.55,58.0,2.36,55.0,5.81,40.0,33.0,0.9,12,1995,8,26
2396,2396,Mike Malott,Proper,13,2,1,67.0,170.0,73.0,Orthodox,1991-11-07,3.93,48.0,3.06,56.0,1.88,50.0,14.0,0.8,16,1991,11,7
2397,2397,Regina Malpica Rivera,Kill Bill,5,0,0,64.77079303675049,135.0,71.55608591885442,,2004-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2004,10,19
2398,2398,Dan Manasoiu,,0,0,0,64.77079303675049,170.0258818140174,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1986,10,7
2399,2399,Troy Mandaloniz,Rude Boy,3,2,0,64.0,170.0,71.55608591885442,Orthodox,1980-02-01,3.52,56.0,4.71,63.0,3.1,66.0,57.0,0.0,5,1980,2,1
2400,2400,Nate Maness,Mayhem,16,3,0,65.0,125.0,72.0,Orthodox,1991-06-27,3.14,50.0,3.88,42.0,0.68,75.0,80.0,0.7,19,1991,6,27
2401,2401,Michael Mangan,,0,3,0,64.77079303675049,155.0,71.55608591885442,,1986-10-07,1.94,33.0,4.52,46.0,19.35,50.0,100.0,0.0,3,1986,10,7
2402,2402,Gary Mangat,,15,3,0,62.0,135.0,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1986,10,7
2403,2403,George Mangos,,7,1,0,65.0,145.0,70.0,Switch,2003-08-19,0.93,51.0,0.27,77.0,0.0,0.0,0.0,2.0,8,2003,8,19
2404,2404,Melvin Manhoef,No Mercy,30,14,2,64.0,185.0,71.55608591885442,Orthodox,1976-05-11,3.52,48.0,2.64,51.0,0.33,25.0,78.0,0.0,46,1976,5,11
2405,2405,Melchor Manibusan,Barracuda,2,4,0,60.0,154.0,71.55608591885442,Southpaw,1976-12-27,1.58,54.0,5.79,15.0,0.0,0.0,0.0,0.0,6,1976,12,27
2406,2406,Jon Manley,,9,4,0,67.0,170.0,71.55608591885442,Orthodox,1986-07-07,1.13,20.0,4.33,45.0,1.0,7.0,20.0,0.0,13,1986,7,7
2407,2407,Steve Mann,,12,5,0,67.0,170.0,71.55608591885442,,1986-10-07,3.18,70.0,0.66,57.0,1.64,100.0,60.0,0.0,17,1986,10,7
2408,2408,Marnic Mann,The Sawed-Off Savage,6,3,0,55.0,115.0,64.0,Southpaw,1993-03-05,1.47,41.0,5.08,31.0,1.9,33.0,25.0,0.4,9,1993,3,5
2409,2409,Dylan Mantello,The Quiet Man,8,4,0,67.0,155.0,73.0,Orthodox,1992-11-19,4.69,62.0,4.76,55.0,0.0,0.0,76.0,0.0,12,1992,11,19
2410,2410,Chris Manuel,,9,7,2,64.0,135.0,71.55608591885442,Orthodox,1987-07-21,2.53,40.0,2.67,66.0,1.0,20.0,100.0,0.0,18,1987,7,21
2411,2411,Jimi Manuwa,Poster Boy,17,6,0,67.0,205.0,79.0,Orthodox,1980-02-18,3.43,54.0,3.97,49.0,0.53,18.0,70.0,0.4,23,1980,2,18
2412,2412,Dom Mar Fan,Street Buddha,9,2,0,66.0,155.0,75.0,Orthodox,2000-03-19,3.71,56.0,2.49,44.0,2.0,50.0,66.0,0.3,11,2000,3,19
2413,2413,Cristiano Marcello,,13,6,0,64.0,155.0,72.0,Orthodox,1977-12-03,2.56,33.0,3.61,58.0,0.44,11.0,20.0,0.9,19,1977,12,3
2414,2414,Daniel Marcos,Soncora,18,1,1,62.0,135.0,69.0,Orthodox,1993-03-07,4.9,53.0,3.79,61.0,1.35,52.0,85.0,0.1,20,1993,3,7
2415,2415,Jose Maria,No Chance,37,7,2,60.0,125.0,71.55608591885442,Orthodox,1982-01-04,3.2,53.0,3.98,52.0,2.32,27.0,33.0,2.3,46,1982,1,4
2416,2416,Marcos Mariano,Dhalsim,6,6,0,67.0,155.0,76.0,Switch,1986-10-12,0.25,27.0,2.11,43.0,0.0,0.0,28.0,0.0,12,1986,10,12
2417,2417,Enrique Marin,Wasabi,10,4,0,65.0,170.0,71.55608591885442,,1986-09-02,1.43,33.0,3.0,50.0,2.5,38.0,60.0,1.0,14,1986,9,2
2418,2418,Chepe Mariscal,Machine Gun,18,7,1,62.0,145.0,69.0,Orthodox,1992-10-27,4.14,55.0,2.66,52.0,2.34,39.0,59.0,0.2,26,1992,10,27
2419,2419,Ronny Markes,,17,5,0,67.0,185.0,75.0,Orthodox,1988-04-21,2.17,53.0,2.43,45.0,3.13,40.0,100.0,0.5,22,1988,4,21
2420,2420,Rory Markham,,17,6,0,66.0,170.0,71.0,Orthodox,1982-03-25,1.98,21.0,10.27,45.0,0.0,0.0,0.0,0.0,23,1982,3,25
2421,2421,Randa Markos,Quiet Storm,11,12,1,59.0,115.0,63.0,Orthodox,1985-08-10,2.97,43.0,3.1,58.0,1.12,28.0,52.0,0.2,24,1985,8,10
2422,2422,Christina Marks,,8,9,0,62.0,125.0,69.0,Orthodox,1985-11-08,5.0,58.0,3.0,64.0,7.5,100.0,0.0,0.0,17,1985,11,8
2423,2423,Brendon Marotte,The Kid,8,3,0,64.0,145.0,70.0,Orthodox,1996-01-12,0.41,50.0,5.7,28.0,0.0,0.0,0.0,0.0,11,1996,1,12
2424,2424,Nate Marquardt,The Great,35,19,2,66.0,185.0,74.0,Orthodox,1979-04-20,2.71,49.0,2.32,55.0,1.87,51.0,70.0,0.8,56,1979,4,20
2425,2425,Danilo Marques,,11,4,0,72.0,205.0,77.0,Orthodox,1985-12-26,1.44,79.0,2.52,52.0,3.93,28.0,0.0,0.8,15,1985,12,26
2426,2426,Julian Marquez,The Cuban Missile Crisis,9,6,0,68.0,185.0,72.0,Orthodox,1990-05-08,5.06,45.0,5.35,50.0,0.0,0.0,54.0,2.6,15,1990,5,8
2427,2427,Carmelo Marrero,The Fury,16,6,1,66.0,205.0,73.0,Orthodox,1981-01-26,0.84,34.0,2.04,54.0,3.21,36.0,36.0,0.9,23,1981,1,26
2428,2428,Cesar Marscucci,,3,2,0,64.77079303675049,170.0258818140174,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1986,10,7
2429,2429,John Marsh,,8,7,0,66.0,265.0,71.55608591885442,Orthodox,1970-09-15,0.83,42.0,2.23,40.0,0.43,100.0,54.0,0.4,15,1970,9,15
2430,2430,CJ Marsh,,5,7,0,64.77079303675049,170.0258818140174,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1986,10,7
2431,2431,Eliot Marshall,Fire,10,4,0,68.0,205.0,77.0,Orthodox,1980-07-07,1.93,27.0,2.39,67.0,0.47,33.0,79.0,0.9,14,1980,7,7
2432,2432,Doug Marshall,The Rhino,18,8,0,65.0,205.0,71.55608591885442,Orthodox,1975-09-09,6.99,46.0,4.02,60.0,0.0,0.0,66.0,2.4,26,1975,9,9
2433,2433,David Marshall,,8,4,0,68.0,170.0,71.55608591885442,,1984-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1984,8,24
2434,2434,Francis Marshall,Fire,8,3,0,64.0,145.0,72.0,Orthodox,1999-03-03,3.46,33.0,4.1,54.0,2.75,44.0,66.0,0.4,11,1999,3,3
2435,2435,Jack Marshman,The Hammer,23,10,0,66.0,185.0,73.0,Orthodox,1989-12-19,2.74,25.0,4.19,56.0,0.0,0.0,20.0,0.0,33,1989,12,19
2436,2436,Terry Martin,,23,11,0,63.0,185.0,71.0,Orthodox,1980-10-10,2.82,43.0,3.13,54.0,3.1,42.0,92.0,0.0,34,1980,10,10
2437,2437,Eric Martin,,0,1,0,64.77079303675049,170.0258818140174,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1986,10,7
2438,2438,Justin Martin,,4,3,0,66.0,185.0,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1986,10,7
2439,2439,Dave Martin,,0,2,0,66.0,205.0,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1986,10,7
2440,2440,Joe Martin,,6,8,0,64.0,170.0,71.55608591885442,,1986-10-07,0.73,40.0,2.4,45.0,0.0,0.0,16.0,0.0,14,1986,10,7
2441,2441,Anthony Rocco Martin,,17,6,0,66.0,170.0,73.0,Orthodox,1989-12-11,2.68,37.0,2.59,58.0,0.71,27.0,68.0,1.0,23,1989,12,11
2442,2442,Mallory Martin,,7,5,0,59.0,115.0,63.0,Orthodox,1994-01-29,4.42,48.0,6.64,55.0,2.28,43.0,25.0,0.3,12,1994,1,29
2443,2443,Michal Martinek,,7,1,0,68.0,230.0,71.55608591885442,Southpaw,1990-04-19,2.45,53.0,4.29,51.0,0.0,0.0,0.0,0.0,8,1990,4,19
2444,2444,Adrian Luna Martinetti,,17,1,0,63.0,135.0,71.0,,1995-08-20,11.0,65.0,7.8,48.0,3.0,42.0,100.0,0.0,18,1995,8,20
2445,2445,Rainy Martinez,,0,2,0,66.0,199.0,71.55608591885442,Orthodox,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1986,10,7
2446,2446,Danny Martinez,The Gremlin,21,8,0,61.0,125.0,67.0,Orthodox,1985-06-14,2.73,28.0,3.77,63.0,3.0,45.0,36.0,0.0,29,1985,6,14
2447,2447,Alonzo Martinez,Zo Diddy,42,20,1,65.0,155.0,71.55608591885442,,1984-04-22,3.07,27.0,7.33,52.0,0.0,0.0,0.0,0.0,63,1984,4,22
2448,2448,Henry Martinez,Sicario,9,4,0,62.0,155.0,69.0,Southpaw,1983-08-07,2.79,25.0,4.01,60.0,0.0,0.0,80.0,0.0,13,1983,8,7
2449,2449,Jonathan Martinez,Dragon,19,6,0,63.0,135.0,70.0,Southpaw,1994-04-20,4.44,49.0,4.09,56.0,0.38,35.0,68.0,0.1,25,1994,4,20
2450,2450,Poppies Martinez,The Tachi Kid,29,11,0,64.0,145.0,71.55608591885442,,1983-08-19,2.88,50.0,2.16,51.0,1.54,33.0,50.0,9.2,40,1983,8,19
2451,2451,Andrew Martinez,Mickey D,9,6,0,64.0,215.0,71.55608591885442,,1986-10-07,3.4,31.0,2.3,47.0,1.5,50.0,0.0,0.0,15,1986,10,7
2452,2452,Mana Martinez,ManaBoi,10,4,0,65.0,135.0,70.0,Orthodox,1996-03-25,4.33,48.0,4.94,50.0,0.72,42.0,25.0,0.5,14,1996,3,25
2453,2453,Victor Martinez,The Brick,13,6,0,63.0,155.0,70.0,Orthodox,1991-07-17,7.94,51.0,7.66,53.0,0.7,33.0,80.0,0.0,19,1991,7,17
2454,2454,Roque Martinez,,15,8,2,65.0,250.0,72.0,Orthodox,1986-03-04,3.28,53.0,4.9,56.0,0.38,50.0,53.0,0.4,25,1986,3,4
2455,2455,Melissa Martinez,Super Mely,8,2,0,57.0,115.0,66.0,Southpaw,1997-08-18,3.78,47.0,5.21,53.0,0.35,50.0,50.0,0.0,10,1997,8,18
2456,2456,Julieta Martinez,The Ninja Ferret,8,0,0,56.0,115.0,62.0,Orthodox,2004-09-14,2.53,44.0,3.6,41.0,5.0,45.0,100.0,0.0,8,2004,9,14
2457,2457,David Martinez,Doctor,13,1,0,60.0,135.0,67.0,Orthodox,1998-08-03,4.85,47.0,2.95,68.0,0.0,0.0,100.0,0.0,14,1998,8,3
2458,2458,Wagner da Conceicao Martins,Zuluzinho,9,8,1,73.0,390.0,71.55608591885442,Orthodox,1978-05-19,1.91,37.0,5.43,42.0,2.2,100.0,100.0,0.0,18,1978,5,19
2459,2459,Adriano Martins,,28,9,0,65.0,155.0,72.0,Southpaw,1982-12-16,1.8,38.0,2.14,65.0,0.83,80.0,81.0,0.4,37,1982,12,16
2460,2460,Lucas Martins,Mineiro,19,3,0,66.0,145.0,72.0,Southpaw,1988-11-11,2.87,35.0,4.14,60.0,0.0,0.0,76.0,0.5,22,1988,11,11
2461,2461,Max Martyniouk,Payne,1,1,0,64.77079303675049,155.0,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1986,10,7
2462,2462,Bristol Marunde,,16,10,0,67.0,170.0,75.0,Orthodox,1982-04-20,1.42,21.0,4.4,47.0,1.6,33.0,14.0,0.0,26,1982,4,20
2463,2463,Shoji Maruyama,,12,9,1,62.0,139.0,71.55608591885442,Orthodox,1983-04-24,1.4,63.0,0.27,55.0,0.0,0.0,54.0,0.0,22,1983,4,24
2464,2464,Kazuma Maruyama,Gluttony,11,7,0,66.0,155.0,72.0,Orthodox,1992-07-19,3.83,41.0,2.23,53.0,4.79,33.0,100.0,0.0,18,1992,7,19
2465,2465,Islem Masraf,Lightning,3,1,0,66.0,205.0,74.0,Southpaw,1996-06-07,0.68,20.0,3.88,15.0,0.0,0.0,100.0,0.0,4,1996,6,7
2466,2466,Mike Massenzio,The Master of Disaster,13,9,0,68.0,185.0,73.0,Southpaw,1982-11-01,2.08,45.0,3.59,54.0,2.74,24.0,50.0,1.4,22,1982,11,1
2467,2467,Jameel Massouh,,26,9,0,65.0,145.0,72.0,Orthodox,1984-09-12,1.91,54.0,2.62,55.0,0.67,15.0,50.0,0.7,35,1984,9,12
2468,2468,Tiffany Masters,Rainbow Renegade,2,1,0,58.0,115.0,65.0,Orthodox,1994-07-31,3.53,62.0,2.58,50.0,3.06,60.0,0.0,0.0,3,1994,7,31
2469,2469,Jorge Masvidal,Gamebred,35,17,0,66.0,170.0,74.0,Orthodox,1984-11-12,4.05,47.0,3.05,64.0,1.38,59.0,72.0,0.3,52,1984,11,12
2470,2470,Al Matavao,Sweetness,8,3,0,63.0,205.0,67.0,Orthodox,1994-02-23,7.84,46.0,6.7,58.0,0.0,0.0,0.0,0.0,11,1994,2,23
2471,2471,Tateki Matsuda,Tech,13,8,0,62.0,125.0,71.55608591885442,Orthodox,1986-02-27,3.2,34.0,3.43,69.0,0.0,0.0,16.0,0.0,21,1986,2,27
2472,2472,Arisa Matsuda,,7,0,0,58.0,115.0,64.0,Orthodox,1994-12-15,1.0,75.0,1.87,56.0,3.0,42.0,0.0,1.0,7,1994,12,15
2473,2473,Daijiro Matsui,,13,29,7,64.0,200.0,71.55608591885442,Orthodox,1972-12-05,0.84,45.0,1.69,55.0,1.83,30.0,43.0,0.4,49,1972,12,5
2474,2474,Toki Matsui,,6,1,0,61.0,125.0,65.0,Orthodox,1999-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1999,9,8
2475,2475,Koichiro Matsumoto,,15,3,1,62.0,145.0,71.55608591885442,,1986-03-07,1.9,26.0,3.5,31.0,0.0,0.0,0.0,0.0,19,1986,3,7
2476,2476,Jean Matsumoto,,17,2,0,61.0,135.0,68.0,Orthodox,1999-09-09,5.37,39.0,5.41,47.0,3.0,48.0,56.0,0.5,19,1999,9,9
2477,2477,Koyomi Matsushima,,13,6,0,62.0,145.0,66.0,Orthodox,1992-10-08,2.7,47.0,2.83,59.0,9.0,52.0,33.0,0.0,19,1992,10,8
2478,2478,Naoki Matsushita,,12,16,11,61.0,155.0,71.55608591885442,Orthodox,1976-03-31,3.3,32.0,2.2,63.0,1.5,100.0,0.0,0.0,39,1976,3,31
2479,2479,AJ Matthews,,8,7,0,66.0,185.0,71.55608591885442,,1988-01-23,5.11,52.0,4.96,51.0,0.0,0.0,100.0,0.0,15,1988,1,23
2480,2480,Jake Matthews,The Celtic Kid,22,8,0,66.0,170.0,73.0,Orthodox,1994-08-19,3.34,43.0,2.62,60.0,1.44,41.0,64.0,0.8,30,1994,8,19
2481,2481,Connor Matthews,The Controller,7,4,0,63.0,145.0,71.0,Switch,1992-05-31,4.82,43.0,6.06,55.0,3.24,55.0,46.0,0.7,11,1992,5,31
2482,2482,Claudio Mattos,Popeye,5,4,0,64.77079303675049,185.0,71.55608591885442,Orthodox,1986-10-07,0.0,0.0,3.53,0.0,0.0,0.0,0.0,0.0,9,1986,10,7
2483,2483,John Matua,,1,4,0,68.0,400.0,71.55608591885442,Orthodox,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1986,10,7
2484,2484,Francesco Maturi,,0,1,0,64.77079303675049,170.0258818140174,71.55608591885442,,1986-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1986,10,7
2485,2485,Vladimir Matyushenko,The Janitor,27,8,0,66.0,205.0,74.0,Orthodox,1971-01-04,1.9,44.0,1.62,59.0,3.25,46.0,70.0,0.1,35,1971,1,4
2486,2486,Miranda Maverick,Fear The,17,6,0,58.0,125.0,65.0,Southpaw,1997-07-01,3.22,44.0,2.25,61.0,2.16,40.0,45.0,0.4,23,1997,7,1
2487,2487,Nick Maximov,,8,2,0,66.0,185.0,76.0,Southpaw,1997-12-23,1.93,45.0,2.64,46.0,4.16,45.0,35.0,0.2,10,1997,12,23
2488,2488,Elaina Maxwell,Beef,7,4,0,63.0,145.0,71.55608591885442,Orthodox,1978-12-16,2.07,60.0,2.4,53.0,0.0,0.0,50.0,1.0,11,1978,12,16
2489,2489,Jeremy May,,13,10,1,67.0,185.0,71.55608591885442,,1986-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,1986,10,23
2490,2490,Jack May,The Outlaw,9,3,0,74.0,255.0,71.55608591885442,Switch,1981-04-14,1.52,38.0,3.29,33.0,0.91,33.0,20.0,0.0,12,1981,4,14
2491,2491,Don'Tale Mayes,Lord Kong,11,9,1,72.0,260.0,81.0,Orthodox,1992-01-16,3.22,43.0,3.61,46.0,0.59,38.0,46.0,0.0,21,1992,1,16
2492,2492,Gray Maynard,,13,7,1,64.0,155.0,70.0,Orthodox,1979-05-09,1.92,32.0,2.64,66.0,2.91,47.0,81.0,0.7,21,1979,5,9
2493,2493,Brooke Mayo,The Bully,0,1,0,62.0,125.0,71.55608591885442,,1986-10-07,1.92,34.0,3.2,63.0,3.2,60.0,0.0,2.1,1,1986,10,7
2494,2494,Gina Mazany,Danger,7,6,0,61.0,125.0,68.0,Southpaw,1988-08-19,3.73,50.0,3.52,50.0,4.34,52.0,33.0,0.2,13,1988,8,19
2495,2495,Sabina Mazo,Colombian Queen,9,4,0,62.0,125.0,70.0,Orthodox,1997-03-25,6.1,43.0,4.35,57.0,0.65,80.0,59.0,0.2,13,1997,3,25
2496,2496,Francesco Mazzeo,,4,1,0,69.0,205.0,75.0,Orthodox,1997-09-23,1.83,44.0,0.75,65.0,3.23,50.0,0.0,0.0,5,1997,9,23
2497,2497,Scott McAfee,,14,7,0,63.0,155.0,71.55608591885442,Orthodox,1983-08-23,0.0,0.0,1.33,50.0,0.0,0.0,0.0,0.0,21,1983,8,23
2498,2498,Bobby McAndrews,,1,3,0,64.77079303675049,170.0258818140174,71.55608591885442,Orthodox,1986-10-07,2.56,83.0,1.03,50.0,0.0,0.0,33.0,7.7,4,1986,10,7
